order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FAUG823601101,21-08-2022,789601,25891101,428,23-08-2022,26-08-2022,385,0,0,0
FAUG824603602,21-08-2022,789603,25891203,336,24-08-2022,24-08-2022,336,1,1,1
FAUG823422203,21-08-2022,789422,25891203,391,23-08-2022,22-08-2022,391,1,1,1
FAUG824401203,21-08-2022,789401,25891203,388,24-08-2022,23-08-2022,388,1,1,1
FAUG824703502,21-08-2022,789703,25891203,281,24-08-2022,24-08-2022,281,1,1,1
FAUG822420403,21-08-2022,789420,25891203,246,22-08-2022,22-08-2022,221,0,1,0
FAUG823522203,21-08-2022,789522,25891203,426,23-08-2022,23-08-2022,426,1,1,1
FAUG824522203,21-08-2022,789522,25891203,453,24-08-2022,24-08-2022,453,1,1,1
FAUG824720203,21-08-2022,789720,25891203,333,24-08-2022,24-08-2022,316,0,1,0
FAUG823303603,21-08-2022,789303,25891203,421,23-08-2022,23-08-2022,379,0,1,0
FAUG822121203,21-08-2022,789121,25891203,388,22-08-2022,24-08-2022,388,1,0,0
FAUG824221402,21-08-2022,789221,25891203,250,24-08-2022,24-08-2022,250,1,1,1
FAUG823321603,21-08-2022,789321,25891203,133,23-08-2022,23-08-2022,133,1,1,1
FAUG823903603,21-08-2022,789903,25891203,261,23-08-2022,23-08-2022,235,0,1,0
FAUG823421203,21-08-2022,789421,25891203,128,23-08-2022,26-08-2022,115,0,0,0
FAUG824702601,21-08-2022,789702,25891203,348,24-08-2022,24-08-2022,313,0,1,0
FAUG822520203,21-08-2022,789520,25891203,361,22-08-2022,24-08-2022,289,0,0,0
FAUG823520302,21-08-2022,789520,25891203,101,23-08-2022,25-08-2022,101,1,0,0
FAUG824520502,21-08-2022,789520,25891203,248,24-08-2022,25-08-2022,223,0,0,0
FAUG823702603,21-08-2022,789702,25891302,76,23-08-2022,23-08-2022,76,1,1,1
FAUG824702601,21-08-2022,789702,25891302,35,24-08-2022,24-08-2022,35,1,1,1
FAUG823320503,21-08-2022,789320,25891302,99,23-08-2022,23-08-2022,99,1,1,1
FAUG824721302,21-08-2022,789721,25891302,88,24-08-2022,24-08-2022,88,1,1,1
FAUG824321501,21-08-2022,789321,25891302,46,24-08-2022,24-08-2022,44,0,1,0
FAUG823520302,21-08-2022,789520,25891302,21,23-08-2022,25-08-2022,17,0,0,0
FAUG824420302,21-08-2022,789420,25891302,70,24-08-2022,25-08-2022,66,0,0,0
FAUG823403502,21-08-2022,789403,25891302,23,23-08-2022,23-08-2022,23,1,1,1
FAUG824220302,21-08-2022,789220,25891302,43,24-08-2022,24-08-2022,43,1,1,1
FAUG823201502,21-08-2022,789201,25891302,48,23-08-2022,23-08-2022,48,1,1,1
FAUG824122302,21-08-2022,789122,25891302,23,24-08-2022,25-08-2022,18,0,0,0
FAUG822101302,21-08-2022,789101,25891302,30,22-08-2022,22-08-2022,27,0,1,0
FAUG822522302,21-08-2022,789522,25891302,39,22-08-2022,22-08-2022,35,0,1,0
FAUG822121403,21-08-2022,789121,25891302,73,22-08-2022,25-08-2022,69,0,0,0
FAUG822402303,21-08-2022,789402,25891302,91,22-08-2022,22-08-2022,86,0,1,0
FAUG822301401,21-08-2022,789301,25891302,20,22-08-2022,22-08-2022,20,1,1,1
FAUG822721403,21-08-2022,789721,25891301,21,22-08-2022,22-08-2022,21,1,1,1
FAUG823420301,21-08-2022,789420,25891301,35,23-08-2022,23-08-2022,35,1,1,1
FAUG824420301,21-08-2022,789420,25891301,23,24-08-2022,23-08-2022,23,1,1,1
FAUG824703301,21-08-2022,789703,25891301,27,24-08-2022,23-08-2022,27,1,1,1
FAUG823102403,21-08-2022,789102,25891301,94,23-08-2022,23-08-2022,85,0,1,0
FAUG824102402,21-08-2022,789102,25891301,31,24-08-2022,24-08-2022,31,1,1,1
FAUG823101403,21-08-2022,789101,25891301,75,23-08-2022,23-08-2022,75,1,1,1
FAUG822421301,21-08-2022,789421,25891301,57,22-08-2022,23-08-2022,54,0,0,0
FAUG824421301,21-08-2022,789421,25891301,44,24-08-2022,27-08-2022,44,1,0,0
FAUG822720601,21-08-2022,789720,25891301,27,22-08-2022,22-08-2022,27,1,1,1
FAUG822103301,21-08-2022,789103,25891301,60,22-08-2022,21-08-2022,48,0,1,0
FAUG823103602,21-08-2022,789103,25891301,53,23-08-2022,23-08-2022,48,0,1,0
FAUG822203301,21-08-2022,789203,25891301,40,22-08-2022,22-08-2022,36,0,1,0
FAUG822501301,21-08-2022,789501,25891301,37,22-08-2022,21-08-2022,37,1,1,1
FAUG822201301,21-08-2022,789201,25891301,32,22-08-2022,22-08-2022,32,1,1,1
FAUG823201502,21-08-2022,789201,25891301,70,23-08-2022,23-08-2022,66,0,1,0
FAUG824503603,21-08-2022,789503,25891301,61,24-08-2022,24-08-2022,55,0,1,0
FAUG823902301,21-08-2022,789902,25891301,46,23-08-2022,24-08-2022,37,0,0,0
FAUG823422301,21-08-2022,789422,25891301,47,23-08-2022,25-08-2022,47,1,0,0
FAUG823603502,21-08-2022,789603,25891301,31,23-08-2022,23-08-2022,31,1,1,1
FAUG824401403,21-08-2022,789401,25891102,446,24-08-2022,24-08-2022,446,1,1,1
FAUG823601503,21-08-2022,789601,25891102,364,23-08-2022,23-08-2022,328,0,1,0
FAUG823402501,21-08-2022,789402,25891102,426,23-08-2022,23-08-2022,405,0,1,0
FAUG823521303,21-08-2022,789521,25891102,375,23-08-2022,25-08-2022,300,0,0,0
FAUG823522102,21-08-2022,789522,25891102,455,23-08-2022,22-08-2022,455,1,1,1
FAUG822902401,21-08-2022,789902,25891102,341,22-08-2022,22-08-2022,324,0,1,0
FAUG823902402,21-08-2022,789902,25891102,350,23-08-2022,23-08-2022,350,1,1,1
FAUG824720203,21-08-2022,789720,25891102,412,24-08-2022,24-08-2022,412,1,1,1
FAUG823321102,21-08-2022,789321,25891102,364,23-08-2022,26-08-2022,364,1,0,0
FAUG824321501,21-08-2022,789321,25891102,306,24-08-2022,24-08-2022,291,0,1,0
FAUG822202403,21-08-2022,789202,25891102,411,22-08-2022,22-08-2022,411,1,1,1
FAUG823421102,21-08-2022,789421,25891102,344,23-08-2022,25-08-2022,275,0,0,0
FAUG824320602,21-08-2022,789320,25891102,405,24-08-2022,24-08-2022,365,0,1,0
FAUG824903601,21-08-2022,789903,25891102,373,24-08-2022,24-08-2022,354,0,1,0
FAUG823420102,21-08-2022,789420,25891102,390,23-08-2022,25-08-2022,351,0,0,0
FAUG824703201,21-08-2022,789703,25891102,421,24-08-2022,25-08-2022,421,1,0,0
FAUG823220503,21-08-2022,789220,25891102,462,23-08-2022,23-08-2022,462,1,1,1
FAUG823101403,21-08-2022,789101,25891102,378,23-08-2022,23-08-2022,378,1,1,1
FAUG823203503,21-08-2022,789203,25891102,300,23-08-2022,23-08-2022,300,1,1,1
FAUG822122502,21-08-2022,789122,25891502,164,22-08-2022,23-08-2022,148,0,0,0
FAUG824122503,21-08-2022,789122,25891502,184,24-08-2022,27-08-2022,175,0,0,0
FAUG824622602,21-08-2022,789622,25891502,244,24-08-2022,24-08-2022,244,1,1,1
FAUG823420502,21-08-2022,789420,25891502,156,23-08-2022,24-08-2022,156,1,0,0
FAUG823201502,21-08-2022,789201,25891502,126,23-08-2022,23-08-2022,126,1,1,1
FAUG823301603,21-08-2022,789301,25891502,125,23-08-2022,23-08-2022,113,0,1,0
FAUG823220503,21-08-2022,789220,25891502,237,23-08-2022,23-08-2022,190,0,1,0
FAUG823203503,21-08-2022,789203,25891502,235,23-08-2022,23-08-2022,235,1,1,1
FAUG824121502,21-08-2022,789121,25891502,123,24-08-2022,24-08-2022,123,1,1,1
FAUG824621502,21-08-2022,789621,25891502,125,24-08-2022,24-08-2022,125,1,1,1
FAUG824520502,21-08-2022,789520,25891502,114,24-08-2022,25-08-2022,103,0,0,0
FAUG824103502,21-08-2022,789103,25891502,183,24-08-2022,24-08-2022,165,0,1,0
FAUG822603502,21-08-2022,789603,25891502,103,22-08-2022,22-08-2022,103,1,1,1
FAUG823603502,21-08-2022,789603,25891502,219,23-08-2022,23-08-2022,219,1,1,1
FAUG822720601,21-08-2022,789720,25891502,179,22-08-2022,22-08-2022,170,0,1,0
FAUG823703502,21-08-2022,789703,25891502,204,23-08-2022,23-08-2022,204,1,1,1
FAUG824703502,21-08-2022,789703,25891502,162,24-08-2022,24-08-2022,130,0,1,0
FAUG824303502,21-08-2022,789303,25891502,246,24-08-2022,24-08-2022,246,1,1,1
FAUG823403502,21-08-2022,789403,25891502,202,23-08-2022,23-08-2022,202,1,1,1
FAUG822221502,21-08-2022,789221,25891502,231,22-08-2022,22-08-2022,231,1,1,1
FAUG823221502,21-08-2022,789221,25891502,232,23-08-2022,23-08-2022,232,1,1,1
FAUG822501502,21-08-2022,789501,25891502,127,22-08-2022,22-08-2022,114,0,1,0
FAUG822601601,21-08-2022,789601,25891502,233,22-08-2022,22-08-2022,210,0,1,0
FAUG824521502,21-08-2022,789521,25891502,107,24-08-2022,25-08-2022,107,1,0,0
FAUG824421502,21-08-2022,789421,25891502,224,24-08-2022,26-08-2022,202,0,0,0
FAUG822520601,21-08-2022,789520,25891403,441,22-08-2022,25-08-2022,441,1,0,0
FAUG823403403,21-08-2022,789403,25891403,399,23-08-2022,24-08-2022,359,0,0,0
FAUG824402601,21-08-2022,789402,25891403,344,24-08-2022,24-08-2022,344,1,1,1
FAUG822320403,21-08-2022,789320,25891403,485,22-08-2022,22-08-2022,485,1,1,1
FAUG823320403,21-08-2022,789320,25891403,205,23-08-2022,25-08-2022,205,1,0,0
FAUG823422403,21-08-2022,789422,25891403,339,23-08-2022,24-08-2022,305,0,0,0
FAUG824903601,21-08-2022,789903,25891403,357,24-08-2022,24-08-2022,321,0,1,0
FAUG822420403,21-08-2022,789420,25891403,499,22-08-2022,22-08-2022,499,1,1,1
FAUG823201502,21-08-2022,789201,25891403,282,23-08-2022,23-08-2022,282,1,1,1
FAUG822221502,21-08-2022,789221,25891403,242,22-08-2022,22-08-2022,242,1,1,1
FAUG822721403,21-08-2022,789721,25891403,211,22-08-2022,22-08-2022,211,1,1,1
FAUG823721403,21-08-2022,789721,25891403,428,23-08-2022,23-08-2022,428,1,1,1
FAUG823703502,21-08-2022,789703,25891403,383,23-08-2022,23-08-2022,383,1,1,1
FAUG823102403,21-08-2022,789102,25891403,276,23-08-2022,23-08-2022,221,0,1,0
FAUG823101403,21-08-2022,789101,25891403,248,23-08-2022,23-08-2022,248,1,1,1
FAUG822202403,21-08-2022,789202,25891403,342,22-08-2022,22-08-2022,342,1,1,1
FAUG823720403,21-08-2022,789720,25891403,403,23-08-2022,24-08-2022,403,1,0,0
FAUG823303603,21-08-2022,789303,25891403,302,23-08-2022,23-08-2022,272,0,1,0
FAUG823521403,21-08-2022,789521,25891403,439,23-08-2022,24-08-2022,439,1,0,0
FAUG822121403,21-08-2022,789121,25891403,390,22-08-2022,25-08-2022,390,1,0,0
FAUG824121403,21-08-2022,789121,25891403,481,24-08-2022,27-08-2022,481,1,0,0
FAUG822601403,21-08-2022,789601,25891403,467,22-08-2022,23-08-2022,444,0,0,0
FAUG822103601,21-08-2022,789103,25891403,445,22-08-2022,22-08-2022,445,1,1,1
FAUG823401403,21-08-2022,789401,25891403,459,23-08-2022,23-08-2022,459,1,1,1
FAUG824401403,21-08-2022,789401,25891403,345,24-08-2022,24-08-2022,345,1,1,1
FAUG824622602,21-08-2022,789622,25891403,258,24-08-2022,24-08-2022,258,1,1,1
FAUG822720601,21-08-2022,789720,25891503,230,22-08-2022,22-08-2022,230,1,1,1
FAUG823220503,21-08-2022,789220,25891503,214,23-08-2022,23-08-2022,214,1,1,1
FAUG822521503,21-08-2022,789521,25891503,141,22-08-2022,24-08-2022,141,1,0,0
FAUG823321603,21-08-2022,789321,25891503,211,23-08-2022,23-08-2022,211,1,1,1
FAUG823320503,21-08-2022,789320,25891503,182,23-08-2022,23-08-2022,182,1,1,1
FAUG822202503,21-08-2022,789202,25891503,174,22-08-2022,24-08-2022,174,1,0,0
FAUG822621603,21-08-2022,789621,25891503,227,22-08-2022,22-08-2022,204,0,1,0
FAUG824122503,21-08-2022,789122,25891503,117,24-08-2022,27-08-2022,117,1,0,0
FAUG823601503,21-08-2022,789601,25891503,178,23-08-2022,23-08-2022,169,0,1,0
FAUG824601602,21-08-2022,789601,25891503,236,24-08-2022,24-08-2022,236,1,1,1
FAUG823203503,21-08-2022,789203,25891503,134,23-08-2022,23-08-2022,134,1,1,1
FAUG823603502,21-08-2022,789603,25891103,354,23-08-2022,23-08-2022,354,1,1,1
FAUG823703502,21-08-2022,789703,25891103,320,23-08-2022,23-08-2022,304,0,1,0
FAUG824303502,21-08-2022,789303,25891103,390,24-08-2022,24-08-2022,390,1,1,1
FAUG823402501,21-08-2022,789402,25891103,462,23-08-2022,23-08-2022,439,0,1,0
FAUG822121303,21-08-2022,789121,25891103,484,22-08-2022,23-08-2022,484,1,0,0
FAUG824121103,21-08-2022,789121,25891103,458,24-08-2022,26-08-2022,458,1,0,0
FAUG824522103,21-08-2022,789522,25891103,461,24-08-2022,26-08-2022,369,0,0,0
FAUG823122601,21-08-2022,789122,25891103,416,23-08-2022,24-08-2022,333,0,0,0
FAUG823301202,21-08-2022,789301,25891103,324,23-08-2022,24-08-2022,259,0,0,0
FAUG824103502,21-08-2022,789103,25891103,427,24-08-2022,24-08-2022,406,0,1,0
FAUG823202103,21-08-2022,789202,25891103,473,23-08-2022,24-08-2022,473,1,0,0
FAUG824202103,21-08-2022,789202,25891103,407,24-08-2022,24-08-2022,407,1,1,1
FAUG823420502,21-08-2022,789420,25891103,414,23-08-2022,24-08-2022,414,1,0,0
FAUG824221601,21-08-2022,789221,25891601,162,24-08-2022,23-08-2022,130,0,1,0
FAUG822601601,21-08-2022,789601,25891601,121,22-08-2022,22-08-2022,121,1,1,1
FAUG824702601,21-08-2022,789702,25891601,68,24-08-2022,24-08-2022,68,1,1,1
FAUG822520601,21-08-2022,789520,25891601,76,22-08-2022,25-08-2022,76,1,0,0
FAUG822403601,21-08-2022,789403,25891601,95,22-08-2022,22-08-2022,95,1,1,1
FAUG824402601,21-08-2022,789402,25891601,200,24-08-2022,24-08-2022,160,0,1,0
FAUG822103601,21-08-2022,789103,25891601,182,22-08-2022,22-08-2022,182,1,1,1
FAUG824201603,21-08-2022,789201,25891601,176,24-08-2022,24-08-2022,158,0,1,0
FAUG824101601,21-08-2022,789101,25891601,173,24-08-2022,24-08-2022,173,1,1,1
FAUG822720601,21-08-2022,789720,25891601,116,22-08-2022,22-08-2022,116,1,1,1
FAUG824720601,21-08-2022,789720,25891601,84,24-08-2022,23-08-2022,84,1,1,1
FAUG823122601,21-08-2022,789122,25891601,97,23-08-2022,24-08-2022,78,0,0,0
FAUG824903601,21-08-2022,789903,25891601,85,24-08-2022,24-08-2022,85,1,1,1
FAUG822401601,21-08-2022,789401,25891601,156,22-08-2022,22-08-2022,156,1,1,1
FAUG824501601,21-08-2022,789501,25891601,80,24-08-2022,23-08-2022,80,1,1,1
FAUG824501402,21-08-2022,789501,25891402,305,24-08-2022,26-08-2022,305,1,0,0
FAUG823402501,21-08-2022,789402,25891402,323,23-08-2022,23-08-2022,323,1,1,1
FAUG822520601,21-08-2022,789520,25891402,244,22-08-2022,25-08-2022,195,0,0,0
FAUG824203402,21-08-2022,789203,25891402,395,24-08-2022,24-08-2022,355,0,1,0
FAUG823902402,21-08-2022,789902,25891402,463,23-08-2022,23-08-2022,463,1,1,1
FAUG823403502,21-08-2022,789403,25891402,420,23-08-2022,23-08-2022,420,1,1,1
FAUG824403602,21-08-2022,789403,25891402,348,24-08-2022,24-08-2022,348,1,1,1
FAUG822321402,21-08-2022,789321,25891402,484,22-08-2022,24-08-2022,484,1,0,0
FAUG824903601,21-08-2022,789903,25891402,205,24-08-2022,24-08-2022,164,0,1,0
FAUG823522402,21-08-2022,789522,25891402,364,23-08-2022,24-08-2022,364,1,0,0
FAUG824201603,21-08-2022,789201,25891402,311,24-08-2022,24-08-2022,311,1,1,1
FAUG823221502,21-08-2022,789221,25891402,381,23-08-2022,23-08-2022,381,1,1,1
FAUG824221402,21-08-2022,789221,25891402,420,24-08-2022,24-08-2022,420,1,1,1
FAUG822702402,21-08-2022,789702,25891402,321,22-08-2022,22-08-2022,305,0,1,0
FAUG824102402,21-08-2022,789102,25891402,410,24-08-2022,24-08-2022,410,1,1,1
FAUG822202403,21-08-2022,789202,25891402,364,22-08-2022,22-08-2022,328,0,1,0
FAUG824303502,21-08-2022,789303,25891201,177,24-08-2022,24-08-2022,142,0,1,0
FAUG822603502,21-08-2022,789603,25891201,212,22-08-2022,22-08-2022,212,1,1,1
FAUG823121201,21-08-2022,789121,25891201,180,23-08-2022,26-08-2022,180,1,0,0
FAUG822601601,21-08-2022,789601,25891201,262,22-08-2022,22-08-2022,262,1,1,1
FAUG823601503,21-08-2022,789601,25891201,231,23-08-2022,23-08-2022,231,1,1,1
FAUG824601602,21-08-2022,789601,25891201,295,24-08-2022,24-08-2022,280,0,1,0
FAUG822621603,21-08-2022,789621,25891201,256,22-08-2022,22-08-2022,256,1,1,1
FAUG823420301,21-08-2022,789420,25891201,446,23-08-2022,23-08-2022,446,1,1,1
FAUG824320602,21-08-2022,789320,25891201,364,24-08-2022,24-08-2022,364,1,1,1
FAUG824402601,21-08-2022,789402,25891201,174,24-08-2022,24-08-2022,174,1,1,1
FAUG822321202,21-08-2022,789321,25891201,500,22-08-2022,22-08-2022,400,0,1,0
FAUG823321603,21-08-2022,789321,25891201,139,23-08-2022,23-08-2022,139,1,1,1
FAUG822102201,21-08-2022,789102,25891201,217,22-08-2022,22-08-2022,217,1,1,1
FAUG824422201,21-08-2022,789422,25891201,415,24-08-2022,27-08-2022,415,1,0,0
FAUG823503201,21-08-2022,789503,25891201,292,23-08-2022,24-08-2022,292,1,0,0
FAUG824703201,21-08-2022,789703,25891201,361,24-08-2022,25-08-2022,361,1,0,0
FAUG824501202,21-08-2022,789501,25891201,450,24-08-2022,24-08-2022,428,0,1,0
FAUG823720602,21-08-2022,789720,25891201,155,23-08-2022,23-08-2022,155,1,1,1
FAUG824720203,21-08-2022,789720,25891201,277,24-08-2022,24-08-2022,277,1,1,1
FAUG822201301,21-08-2022,789201,25891201,447,22-08-2022,22-08-2022,447,1,1,1
FAUG824520201,21-08-2022,789520,25891201,104,24-08-2022,23-08-2022,104,1,1,1
FAUG824422501,21-08-2022,789422,25891501,185,24-08-2022,26-08-2022,185,1,0,0
FAUG823703502,21-08-2022,789703,25891501,148,23-08-2022,23-08-2022,148,1,1,1
FAUG823321603,21-08-2022,789321,25891501,234,23-08-2022,23-08-2022,234,1,1,1
FAUG824321501,21-08-2022,789321,25891501,178,24-08-2022,24-08-2022,178,1,1,1
FAUG824902501,21-08-2022,789902,25891501,128,24-08-2022,24-08-2022,128,1,1,1
FAUG824601602,21-08-2022,789601,25891501,129,24-08-2022,24-08-2022,123,0,1,0
FAUG823121501,21-08-2022,789121,25891501,239,23-08-2022,25-08-2022,239,1,0,0
FAUG824621502,21-08-2022,789621,25891501,223,24-08-2022,24-08-2022,223,1,1,1
FAUG822903501,21-08-2022,789903,25891501,216,22-08-2022,23-08-2022,205,0,0,0
FAUG823320501,21-08-2022,789320,25891501,194,23-08-2022,26-08-2022,194,1,0,0
FAUG822122501,21-08-2022,789122,25891501,217,22-08-2022,24-08-2022,217,1,0,0
FAUG824122503,21-08-2022,789122,25891501,147,24-08-2022,27-08-2022,147,1,0,0
FAUG824101601,21-08-2022,789101,25891501,249,24-08-2022,24-08-2022,249,1,1,1
FAUG824303502,21-08-2022,789303,25891501,144,24-08-2022,24-08-2022,144,1,1,1
FAUG822421501,21-08-2022,789421,25891501,186,22-08-2022,22-08-2022,167,0,1,0
FAUG823402501,21-08-2022,789402,25891501,246,23-08-2022,23-08-2022,246,1,1,1
FAUG823202501,21-08-2022,789202,25891501,167,23-08-2022,23-08-2022,167,1,1,1
FAUG823622501,21-08-2022,789622,25891501,238,23-08-2022,22-08-2022,190,0,1,0
FAUG824503603,21-08-2022,789503,25891602,84,24-08-2022,24-08-2022,84,1,1,1
FAUG823303603,21-08-2022,789303,25891602,121,23-08-2022,23-08-2022,121,1,1,1
FAUG822702602,21-08-2022,789702,25891602,174,22-08-2022,25-08-2022,139,0,0,0
FAUG822102602,21-08-2022,789102,25891602,195,22-08-2022,24-08-2022,195,1,0,0
FAUG823720602,21-08-2022,789720,25891602,156,23-08-2022,23-08-2022,156,1,1,1
FAUG823703602,21-08-2022,789703,25891602,163,23-08-2022,24-08-2022,163,1,0,0
FAUG822420602,21-08-2022,789420,25891602,56,22-08-2022,23-08-2022,56,1,0,0
FAUG824321602,21-08-2022,789321,25891602,69,24-08-2022,25-08-2022,69,1,0,0
FAUG823103602,21-08-2022,789103,25891602,71,23-08-2022,23-08-2022,67,0,1,0
FAUG822903602,21-08-2022,789903,25891602,64,22-08-2022,25-08-2022,64,1,0,0
FAUG823903603,21-08-2022,789903,25891602,200,23-08-2022,23-08-2022,190,0,1,0
FAUG822601602,21-08-2022,789601,25891602,132,22-08-2022,25-08-2022,125,0,0,0
FAUG824601602,21-08-2022,789601,25891602,153,24-08-2022,24-08-2022,153,1,1,1
FAUG824320602,21-08-2022,789320,25891602,106,24-08-2022,24-08-2022,106,1,1,1
FAUG822121602,21-08-2022,789121,25891602,113,22-08-2022,22-08-2022,102,0,1,0
FAUG822522602,21-08-2022,789522,25891602,71,22-08-2022,23-08-2022,67,0,0,0
FAUG823522602,21-08-2022,789522,25891602,183,23-08-2022,25-08-2022,183,1,0,0
FAUG824622602,21-08-2022,789622,25891602,119,24-08-2022,24-08-2022,113,0,1,0
FAUG824603602,21-08-2022,789603,25891602,82,24-08-2022,24-08-2022,82,1,1,1
FAUG823721602,21-08-2022,789721,25891602,135,23-08-2022,24-08-2022,121,0,0,0
FAUG824122602,21-08-2022,789122,25891602,96,24-08-2022,26-08-2022,91,0,0,0
FAUG823422602,21-08-2022,789422,25891602,62,23-08-2022,23-08-2022,62,1,1,1
FAUG824403602,21-08-2022,789403,25891602,90,24-08-2022,24-08-2022,90,1,1,1
FAUG823521403,21-08-2022,789521,25891101,349,23-08-2022,24-08-2022,349,1,0,0
FAUG822201301,21-08-2022,789201,25891101,401,22-08-2022,22-08-2022,401,1,1,1
FAUG823101403,21-08-2022,789101,25891101,372,23-08-2022,23-08-2022,372,1,1,1
FAUG823303603,21-08-2022,789303,25891101,474,23-08-2022,23-08-2022,474,1,1,1
FAUG824303502,21-08-2022,789303,25891101,444,24-08-2022,24-08-2022,444,1,1,1
FAUG824202603,22-08-2022,789202,25891501,149,24-08-2022,24-08-2022,149,1,1,1
FAUG825422203,22-08-2022,789422,25891203,203,25-08-2022,24-08-2022,203,1,1,1
FAUG824101403,22-08-2022,789101,25891203,233,24-08-2022,24-08-2022,233,1,1,1
FAUG823401601,22-08-2022,789401,25891203,308,23-08-2022,23-08-2022,277,0,1,0
FAUG825401602,22-08-2022,789401,25891203,256,25-08-2022,25-08-2022,256,1,1,1
FAUG824320203,22-08-2022,789320,25891203,406,24-08-2022,25-08-2022,406,1,0,0
FAUG823220603,22-08-2022,789220,25891203,487,23-08-2022,23-08-2022,390,0,1,0
FAUG823521203,22-08-2022,789521,25891203,163,23-08-2022,23-08-2022,163,1,1,1
FAUG824721203,22-08-2022,789721,25891203,332,24-08-2022,25-08-2022,332,1,0,0
FAUG823720503,22-08-2022,789720,25891203,384,23-08-2022,23-08-2022,384,1,1,1
FAUG825720203,22-08-2022,789720,25891203,178,25-08-2022,25-08-2022,178,1,1,1
FAUG825221503,22-08-2022,789221,25891203,109,25-08-2022,25-08-2022,109,1,1,1
FAUG823201402,22-08-2022,789201,25891203,190,23-08-2022,23-08-2022,190,1,1,1
FAUG824321203,22-08-2022,789321,25891203,439,24-08-2022,25-08-2022,395,0,0,0
FAUG825601203,22-08-2022,789601,25891203,173,25-08-2022,26-08-2022,138,0,0,0
FAUG825421603,22-08-2022,789421,25891203,306,25-08-2022,28-08-2022,245,0,0,0
FAUG825402203,22-08-2022,789402,25891203,497,25-08-2022,27-08-2022,497,1,0,0
FAUG824621203,22-08-2022,789621,25891203,426,24-08-2022,24-08-2022,426,1,1,1
FAUG825622503,22-08-2022,789622,25891302,45,25-08-2022,25-08-2022,36,0,1,0
FAUG823721603,22-08-2022,789721,25891302,67,23-08-2022,23-08-2022,67,1,1,1
FAUG823501302,22-08-2022,789501,25891302,57,23-08-2022,22-08-2022,57,1,1,1
FAUG825221302,22-08-2022,789221,25891302,73,25-08-2022,26-08-2022,73,1,0,0
FAUG825520302,22-08-2022,789520,25891302,46,25-08-2022,25-08-2022,46,1,1,1
FAUG824421302,22-08-2022,789421,25891302,61,24-08-2022,25-08-2022,58,0,0,0
FAUG823122302,22-08-2022,789122,25891302,74,23-08-2022,24-08-2022,70,0,0,0
FAUG824902603,22-08-2022,789902,25891302,92,24-08-2022,24-08-2022,92,1,1,1
FAUG824521602,22-08-2022,789521,25891302,67,24-08-2022,26-08-2022,67,1,0,0
FAUG823103302,22-08-2022,789103,25891302,72,23-08-2022,24-08-2022,58,0,0,0
FAUG825101503,22-08-2022,789101,25891302,20,25-08-2022,25-08-2022,20,1,1,1
FAUG825601302,22-08-2022,789601,25891302,58,25-08-2022,24-08-2022,55,0,1,0
FAUG823522403,22-08-2022,789522,25891302,21,23-08-2022,25-08-2022,20,0,0,0
FAUG825522302,22-08-2022,789522,25891302,40,25-08-2022,26-08-2022,40,1,0,0
